Record_Type,Hospital_ID,Hospital_Name,Product_ID,Product_Name,Product_Category,Usage_Family,Movement_Date,Movement_Qty,Current_Stock,Expiry_Date,Consignment_Start_Date
movement,H003,Regional Care Clinic,DK-123,Rapid Test Kit 24,Diagnostic Kits,high,2025-02-09,1,,,2024-08-22
inventory,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,,,14,2026-10-21,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-02-23,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-07-01,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-08-31,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2024-10-22,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-04-05,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-02-09,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2024-11-10,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2024-10-26,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2024-10-29,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-03-17,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-02-17,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-03-09,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-09-29,1,,,2025-04-25
movement,H003,Regional Care Clinic,DK-124,Reagent Pack 25,Diagnostic Kits,medium,2025-02-05,1,,,2025-04-25
inventory,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,,,17,2027-07-05,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-11-01,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-11-22,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-04-14,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-02-19,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-08-06,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-04-22,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-10-04,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-11-14,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-12-26,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-11-06,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-07-22,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-06-26,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-11-09,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-04-09,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-07-14,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-05-31,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-10-03,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-10-12,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-04-15,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-09-26,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-10-24,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-10-06,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-07-27,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-08-10,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-10-06,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-11-13,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-01-28,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-12-08,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-05-30,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2024-11-27,1,,,2025-03-13
movement,H003,Regional Care Clinic,DK-125,Infection Marker Kit 26,Diagnostic Kits,high,2025-01-17,1,,,2025-03-13
inventory,H003,Regional Care Clinic,DK-126,Calibration Kit 27,Diagnostic Kits,low,,,10,2026-05-17,2024-10-03
movement,H003,Regional Care Clinic,DK-126,Calibration Kit 27,Diagnostic Kits,low,2025-02-07,1,,,2024-10-03
movement,H003,Regional Care Clinic,DK-126,Calibration Kit 27,Diagnostic Kits,low,2025-05-30,1,,,2024-10-03
movement,H003,Regional Care Clinic,DK-126,Calibration Kit 27,Diagnostic Kits,low,2025-02-26,1,,,2024-10-03
inventory,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,,,38,2027-06-30,2024-12-18
movement,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,2025-06-30,1,,,2024-12-18
movement,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,2025-02-05,1,,,2024-12-18
movement,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,2025-07-12,1,,,2024-12-18
movement,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,2025-03-07,1,,,2024-12-18
movement,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,2024-12-13,1,,,2024-12-18
movement,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,2024-10-04,1,,,2024-12-18
movement,H003,Regional Care Clinic,DK-127,Calibration Kit 28,Diagnostic Kits,low,2025-10-08,1,,,2024-12-18
inventory,H003,Regional Care Clinic,DK-128,Calibration Kit 29,Diagnostic Kits,low,,,26,2026-02-24,2025-03-02
movement,H003,Regional Care Clinic,DK-128,Calibration Kit 29,Diagnostic Kits,low,2024-12-01,1,,,2025-03-02
movement,H003,Regional Care Clinic,DK-128,Calibration Kit 29,Diagnostic Kits,low,2025-09-19,1,,,2025-03-02
movement,H003,Regional Care Clinic,DK-128,Calibration Kit 29,Diagnostic Kits,low,2025-07-21,1,,,2025-03-02
movement,H003,Regional Care Clinic,DK-128,Calibration Kit 29,Diagnostic Kits,low,2025-09-12,1,,,2025-03-02
movement,H003,Regional Care Clinic,DK-128,Calibration Kit 29,Diagnostic Kits,low,2024-11-26,1,,,2025-03-02
inventory,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,,,15,2027-02-01,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-01-08,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-04-27,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-05-17,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-04-08,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-10-18,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-01-05,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2024-10-15,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2024-10-28,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-10-09,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-05-03,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2025-03-07,1,,,2024-11-27
movement,H003,Regional Care Clinic,DK-129,Reagent Pack 30,Diagnostic Kits,medium,2024-11-07,1,,,2024-11-27
inventory,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,,,23,2027-04-05,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2024-10-25,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2024-11-15,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-10-09,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2024-11-16,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-04-05,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-01-04,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2024-12-20,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2024-12-03,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-05-26,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-10-24,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2024-10-14,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-02-25,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-05-06,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-08-06,1,,,2024-12-19
movement,H003,Regional Care Clinic,DK-130,Cartridge Diagnostic Kit 31,Diagnostic Kits,medium,2025-04-20,1,,,2024-12-19
inventory,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,,,31,2026-09-26,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-02-18,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-02-03,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-09-20,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-02-09,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-03-22,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2024-10-18,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-06-03,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2024-12-11,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2024-10-31,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-11-01,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-11-02,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-10-06,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-01-09,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2024-10-20,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-04-04,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-11-17,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-09-23,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-09-06,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-04-14,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-04-06,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-11-25,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-04-20,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-08-14,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2024-12-08,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-09-19,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2024-12-28,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-06-24,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-09-05,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-07-08,1,,,2025-01-22
movement,H003,Regional Care Clinic,DK-131,Infection Marker Kit 32,Diagnostic Kits,high,2025-10-09,1,,,2025-01-22
inventory,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,,,16,2026-03-20,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-10-30,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-05-07,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-01-09,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-06-22,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2024-11-19,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2024-12-02,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2024-11-04,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-07-29,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-04-20,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2024-12-25,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-10-10,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2024-11-30,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-10-08,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-11-25,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-08-08,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-03-26,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-10-17,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-09-19,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-01-26,1,,,2024-11-07
movement,H003,Regional Care Clinic,DK-132,Cartridge Diagnostic Kit 33,Diagnostic Kits,medium,2025-08-02,1,,,2024-11-07
inventory,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,,,28,2026-01-04,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-04-23,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2024-12-05,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-09-19,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-03-26,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-10-20,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-07-31,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-05-13,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-10-11,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2024-11-16,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2024-10-09,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-10-04,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-10-04,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-06-18,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-05-21,1,,,2024-08-18
movement,H003,Regional Care Clinic,DK-133,Reagent Pack 34,Diagnostic Kits,medium,2025-06-25,1,,,2024-08-18
inventory,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,,,24,2026-05-11,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-10-21,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-02-27,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-02-10,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-11-21,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-01-17,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2024-12-28,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-09-02,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-04-14,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-05-30,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2024-11-21,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-08-08,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-01-08,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2024-11-07,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-09-09,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-04-29,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-01-14,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2024-12-09,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-04-13,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-08-06,1,,,2025-03-01
movement,H003,Regional Care Clinic,DK-134,Sample Collection Kit 35,Diagnostic Kits,medium,2025-10-12,1,,,2025-03-01
inventory,H003,Regional Care Clinic,DK-135,Specialty Diagnostic Kit 36,Diagnostic Kits,low,,,8,2026-05-01,2025-03-20
movement,H003,Regional Care Clinic,DK-135,Specialty Diagnostic Kit 36,Diagnostic Kits,low,2025-04-20,1,,,2025-03-20
movement,H003,Regional Care Clinic,DK-135,Specialty Diagnostic Kit 36,Diagnostic Kits,low,2025-06-17,1,,,2025-03-20
